,community,degree
0,4,16564209.330064276
1,1,55329072.15412212
2,0,5390149.0723920055
3,1,14240.66704244693
4,1,4014991.7533308016
5,1,3990168.72284527
6,1,263578.2058181108
7,1,715092.6931427774
8,3,1326824.6292438067
9,1,166355.71153240968
10,1,289328.88571761874
11,1,10479748.566874612
12,3,162000.1129340537
13,1,28682131.08467314
14,1,21462091.362209458
15,1,5787302.642144331
16,1,3374509.250009053
17,1,189153.91556644303
18,1,1862196.8559741697
19,1,119323190.35888536
20,1,4194442.41857069
21,1,2604525.645905895
22,1,959376.2090332805
23,4,207844.86260933374
24,0,25308227.754282773
25,1,231643.78394443018
26,3,366980.88611307094
27,3,967547.6215216962
28,3,19644.121147733127
29,1,827166.2097661688
30,3,1871883.765184064
31,1,4839498.892235442
32,0,53785525.971455425
33,1,1331427.0589248263
34,1,2309828.277813814
35,4,594632.0874595852
36,0,6972750.227456662
37,1,193136545.41309413
38,4,1221575.0413670451
39,3,4135644.3617513636
40,1,399946.82021013927
41,1,12340479.508731877
42,1,2319185.4335498936
43,1,1207383.32506491
44,1,12390.610390622793
45,1,5540118.986092505
46,1,34559466.74231777
47,1,6046.729879454777
48,4,22655064.544298742
49,1,67359.96904215429
50,1,80095.59198098483
51,1,40585.753529501206
52,1,1167370.0284033585
53,0,25182.39336515972
54,0,881817.8546914025
55,0,17624651.577254787
56,0,10271980.33577392
57,0,84250853.8016342
58,3,1915907.8866813718
59,0,24988080.987523813
60,1,2996489.151283027
61,3,439598.0330494456
62,3,4519071.488860661
63,3,338880.8785894076
64,1,231539.4307319815
65,1,1599130.7943664729
66,3,24700079.217604145
67,3,819706.327070704
68,1,2616370.254729942
69,3,83868.74278446904
70,1,1220747.728902056
71,1,988099.4244338432
72,1,96494983.2253496
73,1,378268.90276962507
74,0,5224682.127409755
75,0,276455.84931347537
76,3,51208.08123310449
77,4,1153336.2477826343
78,3,4349887.2838574285
79,0,97263.63153352716
80,1,1933100.1379943576
81,3,331715.3647175518
82,1,17467.793424786705
83,1,47050448.76342723
84,3,36200999.15715725
85,0,55754.2491046419
86,3,592996.4716521511
87,4,6093318.164253226
88,1,816803.7085523738
89,3,1910654.9287421764
90,0,4542098.594265357
91,1,2409105.3931792155
92,0,473102.7715111861
93,1,1990856.6728664902
94,1,1659680.4555920504
95,0,1380558.8267274569
96,3,1795260.3057218324
97,1,953586.5337425094
98,3,3055053.9913602984
99,4,1486947.8328866763
100,3,5414166.360928546
101,3,149718.60636488473
102,1,476832.5588483636
103,0,12110875.814289395
104,4,49958396.63828292
105,1,78253.20883199024
106,1,76969.82612277818
107,0,20989.930724908514
108,1,43610.989998458645
109,1,100640958.685912
110,1,960036.3206021057
111,0,2026194.1782369497
112,4,59145388.761707425
113,3,33216.0
114,3,25390.15875722183
115,1,351103.8290141585
116,4,76257.74730783464
117,3,6503890.628894471
118,0,32300867.019449573
119,0,38568652.182422705
120,4,235197.88286077153
121,3,10321.078093999415
122,3,240699.9171535657
123,3,60969.00660142678
124,1,36989598.14015497
125,1,4413810.098707104
126,3,303737.7848560888
127,1,717850.8453767563
128,3,1653727.2870962727
129,1,4342712.356875894
130,3,2550105.510945123
131,0,94360.42572681894
132,0,48611.758499144475
133,0,48703.03468534512
134,4,38635045.5885872
135,1,8918.688230195514
136,0,95359513.63222553
137,1,1683141.2549675512
138,1,20264674.351416495
139,0,858351.9190629392
140,1,80186.75327213538
141,0,263985.2088431889
142,3,8673969.463969612
143,4,41268.18595146814
144,3,88740.23395651908
145,3,1062840.5038056776
146,3,1590093.6343486276
147,3,62777.30528422515
148,0,103081737.93288383
149,0,1598429.3842669115
150,3,19426666.842312828
151,1,3162500.2402610937
152,3,51662276.73989351
153,3,3351962.304762456
154,3,22086881.85296962
155,3,243916.6848514574
156,0,16623.057748650328
157,2,82061.53880275792
158,1,7657591.704644505
159,0,444036.5065737746
160,3,211489118.74272272
161,3,113435.62908454335
162,1,5802671.96729483
163,1,15204220.728185263
164,0,3849127.8432728616
165,1,8252203.2233319525
166,0,13537261.146920988
167,1,60364.29042563501
168,4,22372556.29460612
169,1,202080.43780855456
170,1,358576.81281741906
171,3,13547021.027823431
172,3,2390697.8819563184
173,3,45722.518693850216
174,1,17814200.142837957
175,3,65867475.84209226
176,1,38186301.19213709
177,1,37837966.39199064
178,3,1011899.168841602
179,3,12885591.377681429
180,4,1096496.0313490303
181,3,14022835.944802647
182,3,23758.464174670906
183,0,1934763.0620148105
184,1,175970.25406868957
185,1,39507139.21395042
186,3,41767.77932053747
187,1,10175.81224712146
188,3,177892.56147868832
189,1,305644.9174416342
190,1,31286039.012969695
191,3,630434.6379986514
192,4,6945956.608695667
193,1,1034607.5548301899
194,1,910639.0783630898
195,1,9422762.333059572
196,3,15738.27485674118
197,1,15160931.415564723
198,4,43547358.100083604
199,1,601236.3440077459
200,4,477393.5904710688
201,1,111264.63712075393
202,1,4566645.315041099
203,0,58097.85443386243
204,1,776549.606097304
205,1,66248.90795764573
206,1,91944.1351760266
207,3,16634.068299591374
208,0,19100745.07875726
209,1,154283.5007634706
210,1,113628.87184929462
211,1,575097.8822210145
212,0,1783601.9054885984
213,4,1417512.4998204275
214,1,190420.12999741948
215,3,566773.5135303093
216,1,5265.30428379904
217,1,26514.94164562512
218,3,566709.3231846682
219,3,44018.89514848657
220,1,83899436.53641711
221,1,96287.36021600262
222,1,421813.24743726023
223,1,398441.29548997653
224,0,3585161.746655804
225,1,123183.32859020015
226,1,97090.41310418
227,1,2605380.6268664934
228,3,165201.0329334264
229,1,1336851.5161346828
230,0,58776447.56282586
231,0,2541653.599348287
232,1,3912851.763078517
233,4,29599193.273715753
234,1,451624.16996145376
235,3,1322081.3240388392
236,3,141347.52192428225
237,1,601343.0524029606
238,3,2640995.078834333
239,3,27631217.466649786
240,1,144560.31832592734
241,0,26460.0
242,3,2747371.19557302
243,1,52439.660180252016
244,1,2520525.021406773
245,1,18599403.90174642
246,1,14174116.200925589
247,1,28855725.33782566
248,3,8810196.978210147
249,1,95318591.90829296
250,0,78687.74301007493
251,0,2847142.665307022
252,1,950802.1297507687
253,1,491241.8962023087
254,1,3081103.575722449
255,1,65911434.69215886
256,3,739690.3196100332
257,0,53332.54328456124
258,1,561899.3143575083
259,3,141963.99075859593
260,1,12009153.207581848
261,3,1416358.2456014832
262,1,3050528.698326703
263,1,3049821.375159745
264,3,4764453.793921736
265,0,23449083.409092367
266,3,1304372.8404232531
267,3,141539.43132950267
268,3,9070572.771172617
269,0,34932098.59826908
270,0,633843.7459211776
271,0,1064555.0749577202
272,1,101956.67838189335
273,3,19288080.18488166
274,3,1305512.9036609991
275,3,47482800.468218155
276,1,43571453.50816005
277,3,4592531.306782438
278,3,434365.4812781469
279,3,19339579.342030995
280,3,385207.7640710161
281,1,417347.5203896791
282,3,1154724.6851856236
283,0,30340229.26497183
284,1,1469297.0964792557
285,3,214193.03311763937
286,1,180045607.3228962
287,1,6082.224189659579
288,0,26460.0
289,3,5261424.663250856
290,3,165061.8854423241
291,1,8898.910315146695
292,1,1914807.7857853721
293,1,7115671.0727430675
294,1,9522845.963519385
295,3,53477.15995146279
296,3,75498.77063389691
297,3,3916965.9378958815
298,3,1003636.1172371496
299,3,291507.22709315654
300,3,3339518.6582198017
301,3,424474837.0384585
302,4,2184983.4244949175
303,3,9735668.845985549
304,1,213017.86989669764
305,3,76024.10065274435
306,0,40048981.0756724
307,1,778013.0369418084
308,3,361543.388013954
309,1,469856.9406936304
310,1,9669763.23462638
311,3,799869.3384792982
312,0,2391055.6788138705
313,1,5220165.746816546
314,3,17408723.2225172
315,3,208347.72711613067
316,1,16936.37250910429
317,0,15962230.162652161
318,1,388451.3183271558
319,3,1099110.7479868087
320,1,23224356.147750888
321,1,80375057.51518123
