,community,degree
185,8,39507139.21395042
186,7,41767.77932053747
187,8,10175.81224712146
188,7,177892.56147868832
189,8,305644.9174416342
190,4,31286039.012969695
191,7,630434.6379986514
192,1,6945956.608695667
193,0,1034607.5548301899
194,4,910639.0783630898
195,0,9422762.333059572
196,7,15738.27485674118
197,0,15160931.415564723
198,1,43547358.100083604
199,8,601236.3440077459
200,1,477393.5904710688
201,0,111264.63712075393
202,8,4566645.315041099
203,2,58097.85443386243
204,8,776549.606097304
205,8,66248.90795764573
206,0,91944.1351760266
207,7,16634.068299591374
208,3,19100745.07875726
209,8,154283.5007634706
210,0,113628.87184929462
211,0,575097.8822210145
212,3,1783601.9054885984
213,5,1417512.4998204275
214,1,190420.12999741948
215,6,566773.5135303093
216,0,5265.30428379904
217,8,26514.94164562512
218,7,566709.3231846682
219,7,44018.89514848657
220,0,83899436.53641711
221,0,96287.36021600262
222,0,421813.24743726023
223,0,398441.29548997653
224,2,3585161.746655804
225,8,123183.32859020015
226,0,97090.41310418
227,0,2605380.6268664934
228,6,165201.0329334264
229,0,1336851.5161346828
230,2,58776447.56282586
231,2,2541653.599348287
232,1,3912851.763078517
233,5,29599193.273715753
234,4,451624.16996145376
235,6,1322081.3240388392
236,6,141347.52192428225
237,0,601343.0524029606
238,6,2640995.078834333
239,6,27631217.466649786
240,8,144560.31832592734
241,2,26460.0
242,6,2747371.19557302
243,0,52439.660180252016
244,0,2520525.021406773
245,0,18599403.90174642
246,0,14174116.200925589
247,8,28855725.33782566
248,7,8810196.978210147
249,8,95318591.90829296
250,2,78687.74301007493
251,2,2847142.665307022
252,8,950802.1297507687
253,0,491241.8962023087
254,0,3081103.575722449
255,8,65911434.69215886
256,5,739690.3196100332
257,3,53332.54328456124
258,8,561899.3143575083
259,7,141963.99075859593
260,0,12009153.207581848
261,6,1416358.2456014832
262,0,3050528.698326703
263,0,3049821.375159745
264,7,4764453.793921736
265,1,23449083.409092367
266,7,1304372.8404232531
267,6,141539.43132950267
268,6,9070572.771172617
269,3,34932098.59826908
