,community,degree
644,3,14.0
645,3,36.0
646,3,2.0
647,3,3.0
648,3,43.0
649,3,1125.0
650,3,88.0
651,3,388.0
652,3,25.0
653,3,282.0
654,3,698.0
655,3,136.0
656,3,2.0
657,3,50.0
658,3,98.0
659,3,357.0
660,3,8.0
661,3,186.0
662,3,240.0
663,3,2.0
664,3,74.0
665,1,303.0
666,0,2.0
667,3,122.0
668,3,57.0
669,2,174.0
670,3,110.0
671,2,4.0
672,2,281.0
673,3,85.0
674,3,749.0
675,3,893.0
676,3,872.0
677,3,702.0
678,3,2.0
679,2,2.0
680,3,2.0
681,3,610.0
682,2,47.0
683,3,6.0
684,2,1050.0
685,3,268.0
686,2,49.0
687,2,63.0
688,2,67.0
689,3,2.0
690,3,953.0
691,2,69.0
692,3,77.0
693,2,579.0
694,2,648.0
695,1,6.0
696,1,22.0
697,1,933.0
698,1,12736.0
699,1,60.0
700,1,470.0
701,1,6525.0
702,1,278.0
703,1,969.0
704,1,574.0
705,1,468.0
706,1,400.0
707,3,5.0
708,1,79.0
709,3,7.0
710,1,104.0
711,1,957.0
712,2,280.0
713,3,66.0
714,3,88.0
715,1,410.0
716,1,1.0
717,3,180.0
718,3,1.0
719,3,196.0
720,3,2.0
721,3,263.0
722,1,18.0
723,3,397.0
724,3,174.0
725,3,823.0
726,3,639.0
727,1,840.0
728,3,145.0
729,3,22.0
730,3,6.0
731,3,10.0
732,3,7569.0
733,1,6.0
734,3,5.0
735,1,2.0
736,3,194.0
737,3,2.0
738,3,13.0
739,1,131.0
740,1,127.0
741,1,112.0
742,1,135.0
743,3,18.0
744,2,4.0
745,3,195.0
746,2,11.0
747,1,103.0
748,1,23.0
749,3,117.0
750,2,51.0
751,3,6.0
752,3,412.0
753,3,1.0
754,3,2.0
755,3,296.0
756,3,8.0
757,3,957.0
758,1,22.0
759,3,144.0
760,3,750.0
761,3,309.0
762,3,2.0
763,3,82.0
764,3,3.0
765,3,772.0
766,3,1989.0
767,3,538.0
768,3,1.0
769,1,483.0
770,3,1.0
771,3,6.0
772,3,6.0
773,3,2034.0
774,3,5.0
775,1,2.0
776,1,528.0
777,1,127.0
778,1,318.0
779,1,520.0
780,1,84.0
781,3,2.0
782,3,326.0
783,3,82.0
784,1,547.0
785,1,15523.0
786,1,4403.0
787,1,155.0
788,1,179.0
789,1,14.0
790,1,1270.0
791,1,495.0
792,1,5.0
793,1,1966.0
794,1,18.0
795,3,1180.0
796,1,14768.0
797,1,265.0
798,3,57.0
799,3,39.0
800,1,64.0
801,3,71.0
802,2,2.0
803,3,903.0
804,3,86.0
805,3,193.0
806,3,47.0
807,3,86.0
808,3,156.0
809,1,29.0
810,3,155.0
811,1,97.0
812,1,332.0
813,3,2.0
814,3,2.0
815,3,3.0
816,1,1432.0
817,1,34.0
818,1,156.0
819,1,5.0
820,3,138.0
821,1,522.0
822,1,2078.0
823,1,1333.0
824,1,49.0
825,3,88.0
826,3,2.0
827,3,182.0
828,3,62.0
829,1,1695.0
830,0,10.0
831,3,140.0
832,3,1832.0
833,1,567.0
834,1,11.0
835,1,3625.0
836,1,9.0
837,1,25.0
838,3,43.0
839,3,18.0
840,1,29.0
841,3,183.0
842,1,964.0
843,3,324.0
844,3,689.0
845,1,25.0
846,3,516.0
847,3,4.0
848,3,89.0
849,1,39.0
850,1,95.0
851,3,99.0
852,3,61.0
853,1,4686.0
854,3,487.0
855,1,2.0
856,1,3691.0
857,3,877.0
858,1,156.0
859,1,138.0
860,1,379.0
861,1,4422.0
862,1,470.0
863,1,7.0
864,2,2.0
865,3,103.0
866,3,1.0
867,1,110.0
868,3,42.0
869,3,541.0
870,3,5.0
871,3,4.0
872,1,38.0
873,3,9.0
874,3,4.0
875,3,92.0
876,1,562.0
877,3,123.0
878,3,73.0
879,1,18.0
880,1,457.0
881,1,1495.0
882,3,66.0
883,1,34.0
884,1,205.0
885,1,638.0
886,3,3126.0
887,3,19.0
888,1,263.0
889,3,97.0
890,3,23.0
891,3,2.0
892,3,930.0
893,1,224.0
894,3,286.0
895,3,91.0
896,1,2.0
897,1,151.0
898,3,205.0
899,1,552.0
900,3,346.0
901,1,13.0
902,1,264.0
903,3,3.0
904,1,3.0
905,1,254.0
906,1,5.0
907,3,235.0
908,3,10.0
909,3,5.0
910,3,97.0
911,1,213.0
912,1,489.0
913,1,199.0
914,1,438.0
915,1,26.0
916,1,81.0
917,3,2.0
918,3,417.0
919,3,234.0
920,3,199.0
921,3,274.0
922,3,4.0
923,1,160.0
924,1,5440.0
925,1,44.0
926,3,263.0
927,1,284.0
928,1,751.0
929,1,2.0
930,3,8.0
931,1,2897.0
932,1,197.0
933,1,573.0
934,1,4711.0
935,1,3.0
936,3,137.0
937,1,39.0
938,1,51.0
939,3,81.0
940,3,21.0
941,3,604.0
942,1,556.0
943,1,485.0
944,1,494.0
945,1,315.0
946,1,382.0
947,3,4.0
948,3,5.0
949,2,39.0
