,community,degree
632,2,184.0
633,2,630.0
634,1,111.0
635,1,89.0
636,2,94.0
637,1,21.0
638,2,1963.0
639,2,23.0
640,1,312.0
641,2,555.0
642,1,14.0
643,1,12.0
644,2,14.0
645,2,36.0
646,2,2.0
647,2,3.0
648,2,43.0
649,2,1125.0
650,2,88.0
651,2,388.0
652,2,25.0
653,2,282.0
654,2,698.0
655,2,136.0
656,2,2.0
657,2,50.0
658,2,98.0
659,2,357.0
660,2,8.0
661,2,186.0
662,2,240.0
663,2,2.0
664,2,74.0
665,1,303.0
666,0,2.0
667,2,122.0
668,2,57.0
669,2,174.0
670,2,110.0
671,2,4.0
672,2,281.0
673,2,85.0
674,2,749.0
675,2,893.0
676,2,872.0
677,2,702.0
678,2,2.0
679,2,2.0
680,2,2.0
681,2,610.0
682,2,47.0
683,2,6.0
684,2,1050.0
685,2,268.0
686,2,49.0
687,2,63.0
688,2,67.0
689,2,2.0
690,2,953.0
691,2,69.0
692,2,77.0
693,2,579.0
694,2,648.0
695,1,6.0
696,1,22.0
697,1,933.0
698,1,12736.0
699,1,60.0
700,1,470.0
701,1,6525.0
702,1,278.0
703,1,969.0
704,1,574.0
705,1,468.0
706,1,400.0
707,2,5.0
708,1,79.0
709,2,7.0
710,1,104.0
711,1,957.0
712,2,280.0
713,2,66.0
714,2,88.0
715,1,410.0
716,1,1.0
717,2,180.0
718,2,1.0
719,2,196.0
720,2,2.0
721,2,263.0
722,1,18.0
723,2,397.0
724,2,174.0
725,2,823.0
726,2,639.0
727,1,840.0
728,2,145.0
729,2,22.0
730,2,6.0
731,2,10.0
732,2,7569.0
733,1,6.0
734,2,5.0
735,1,2.0
736,2,194.0
737,2,2.0
738,2,13.0
739,1,131.0
740,1,127.0
741,1,112.0
742,1,135.0
743,2,18.0
744,2,4.0
745,2,195.0
746,2,11.0
747,1,103.0
748,1,23.0
749,2,117.0
750,2,51.0
751,2,6.0
752,2,412.0
753,2,1.0
754,2,2.0
755,2,296.0
756,2,8.0
757,2,957.0
758,1,22.0
759,2,144.0
760,2,750.0
761,2,309.0
762,2,2.0
763,2,82.0
764,2,3.0
765,2,772.0
766,2,1989.0
767,2,538.0
768,2,1.0
769,1,483.0
770,2,1.0
771,2,6.0
772,2,6.0
773,2,2034.0
774,2,5.0
775,1,2.0
776,1,528.0
777,1,127.0
778,1,318.0
779,1,520.0
780,1,84.0
781,2,2.0
782,2,326.0
783,2,82.0
784,1,547.0
785,1,15523.0
786,1,4403.0
787,1,155.0
788,1,179.0
789,1,14.0
790,1,1270.0
791,1,495.0
792,1,5.0
793,1,1966.0
794,1,18.0
795,2,1180.0
796,1,14768.0
797,1,265.0
798,2,57.0
799,2,39.0
800,1,64.0
801,2,71.0
802,2,2.0
803,2,903.0
804,2,86.0
805,2,193.0
806,2,47.0
807,2,86.0
808,2,156.0
809,1,29.0
810,2,155.0
811,1,97.0
812,1,332.0
813,2,2.0
814,2,2.0
815,2,3.0
816,1,1432.0
817,1,34.0
818,1,156.0
819,1,5.0
820,2,138.0
821,1,522.0
822,1,2078.0
823,1,1333.0
824,1,49.0
825,2,88.0
826,2,2.0
827,2,182.0
828,2,62.0
829,1,1695.0
830,0,10.0
831,2,140.0
832,2,1832.0
833,1,567.0
834,1,11.0
835,1,3625.0
836,1,9.0
837,1,25.0
838,2,43.0
839,2,18.0
840,1,29.0
841,2,183.0
842,1,964.0
843,2,324.0
844,2,689.0
845,1,25.0
846,2,516.0
847,2,4.0
848,2,89.0
849,1,39.0
850,1,95.0
851,2,99.0
852,2,61.0
853,1,4686.0
854,2,487.0
855,2,2.0
856,1,3691.0
857,2,877.0
858,1,156.0
859,2,138.0
860,1,379.0
861,1,4422.0
862,1,470.0
863,1,7.0
864,2,2.0
865,2,103.0
866,2,1.0
867,1,110.0
868,2,42.0
869,2,541.0
870,2,5.0
871,2,4.0
872,1,38.0
873,2,9.0
874,2,4.0
875,2,92.0
876,1,562.0
877,2,123.0
878,2,73.0
879,1,18.0
880,1,457.0
881,1,1495.0
882,2,66.0
883,1,34.0
884,1,205.0
885,1,638.0
886,2,3126.0
887,2,19.0
888,1,263.0
889,2,97.0
890,2,23.0
891,2,2.0
892,2,930.0
893,2,224.0
894,2,286.0
895,2,91.0
896,1,2.0
897,1,151.0
898,2,205.0
899,1,552.0
900,2,346.0
901,1,13.0
902,1,264.0
903,2,3.0
904,1,3.0
905,1,254.0
906,1,5.0
907,2,235.0
908,2,10.0
909,2,5.0
910,2,97.0
911,1,213.0
912,1,489.0
913,1,199.0
914,1,438.0
915,1,26.0
916,1,81.0
917,2,2.0
918,2,417.0
919,2,234.0
920,2,199.0
921,2,274.0
922,2,4.0
923,1,160.0
924,1,5440.0
925,1,44.0
926,2,263.0
927,1,284.0
928,1,751.0
929,1,2.0
930,2,8.0
931,1,2897.0
932,1,197.0
933,1,573.0
934,1,4711.0
935,1,3.0
936,2,137.0
937,1,39.0
938,1,51.0
939,2,81.0
940,2,21.0
941,2,604.0
942,1,556.0
943,1,485.0
944,1,494.0
945,1,315.0
946,1,382.0
947,2,4.0
948,2,5.0
949,2,39.0
