,community,degree
612,0,588.0
613,1,2.0
614,0,639.0
615,1,403.0
616,0,1372.0
617,0,28.0
618,0,25.0
619,1,4.0
620,0,118.0
621,0,11.0
622,1,23.0
623,1,6661.0
624,0,2.0
625,1,467.0
626,1,520.0
627,0,75.0
628,0,71.0
629,1,278.0
630,0,66.0
631,1,57.0
632,0,184.0
633,0,630.0
634,0,111.0
635,1,89.0
636,1,94.0
637,1,21.0
638,0,1963.0
639,0,23.0
640,1,312.0
641,0,555.0
642,1,14.0
643,1,12.0
644,0,14.0
645,0,36.0
646,0,2.0
647,0,3.0
648,0,43.0
649,0,1125.0
650,0,88.0
651,0,388.0
652,0,25.0
653,0,282.0
654,0,698.0
655,0,136.0
656,0,2.0
657,0,50.0
658,0,98.0
659,0,357.0
660,0,8.0
661,0,186.0
662,0,240.0
663,0,2.0
664,0,74.0
665,1,303.0
666,1,2.0
667,0,122.0
668,0,57.0
669,0,174.0
670,0,110.0
671,0,4.0
672,0,281.0
673,0,85.0
674,0,749.0
675,0,893.0
676,0,872.0
677,0,702.0
678,0,2.0
679,0,2.0
680,0,2.0
681,0,610.0
682,0,47.0
683,0,6.0
684,0,1050.0
685,0,268.0
686,0,49.0
687,0,63.0
688,0,67.0
689,0,2.0
690,0,953.0
691,0,69.0
692,0,77.0
693,0,579.0
694,0,648.0
695,1,6.0
696,1,22.0
697,1,933.0
698,1,12736.0
699,1,60.0
700,1,470.0
701,1,6525.0
702,1,278.0
703,1,969.0
704,1,574.0
705,1,468.0
706,1,400.0
707,0,5.0
708,1,79.0
709,0,7.0
710,1,104.0
711,0,957.0
712,0,280.0
713,0,66.0
714,0,88.0
715,1,410.0
716,1,1.0
717,0,180.0
718,0,1.0
719,0,196.0
720,0,2.0
721,0,263.0
722,1,18.0
723,0,397.0
724,0,174.0
725,0,823.0
726,0,639.0
727,1,840.0
728,0,145.0
729,0,22.0
730,0,6.0
731,0,10.0
732,0,7569.0
733,1,6.0
734,0,5.0
735,1,2.0
736,0,194.0
737,0,2.0
738,0,13.0
739,1,131.0
740,1,127.0
741,1,112.0
742,1,135.0
743,0,18.0
744,0,4.0
745,0,195.0
746,0,11.0
747,1,103.0
748,1,23.0
749,0,117.0
750,0,51.0
751,0,6.0
752,0,412.0
753,0,1.0
754,0,2.0
755,0,296.0
756,0,8.0
757,0,957.0
758,1,22.0
759,0,144.0
760,0,750.0
761,0,309.0
762,0,2.0
763,0,82.0
764,0,3.0
765,0,772.0
766,0,1989.0
767,0,538.0
768,0,1.0
769,1,483.0
770,0,1.0
771,0,6.0
772,0,6.0
773,0,2034.0
774,0,5.0
775,0,2.0
776,1,528.0
777,1,127.0
778,1,318.0
779,1,520.0
780,1,84.0
781,0,2.0
782,0,326.0
783,0,82.0
784,1,547.0
785,1,15523.0
786,1,4403.0
787,1,155.0
788,1,179.0
789,1,14.0
790,1,1270.0
791,1,495.0
792,1,5.0
793,1,1966.0
794,1,18.0
795,0,1180.0
796,1,14768.0
797,1,265.0
798,0,57.0
799,0,39.0
800,1,64.0
801,0,71.0
802,0,2.0
803,0,903.0
804,0,86.0
805,0,193.0
806,0,47.0
807,0,86.0
808,0,156.0
809,1,29.0
810,0,155.0
811,1,97.0
812,1,332.0
813,0,2.0
814,0,2.0
815,0,3.0
816,1,1432.0
817,1,34.0
818,1,156.0
819,1,5.0
820,0,138.0
821,1,522.0
822,1,2078.0
823,1,1333.0
824,1,49.0
825,0,88.0
826,0,2.0
827,0,182.0
828,0,62.0
829,1,1695.0
830,1,10.0
831,0,140.0
832,0,1832.0
833,1,567.0
834,1,11.0
835,1,3625.0
836,1,9.0
837,1,25.0
838,0,43.0
839,0,18.0
840,1,29.0
841,0,183.0
842,1,964.0
843,0,324.0
844,0,689.0
845,1,25.0
846,0,516.0
847,0,4.0
848,0,89.0
849,1,39.0
850,1,95.0
851,0,99.0
852,0,61.0
853,1,4686.0
854,0,487.0
855,0,2.0
856,1,3691.0
857,0,877.0
858,1,156.0
859,1,138.0
860,1,379.0
861,1,4422.0
862,1,470.0
863,1,7.0
864,0,2.0
865,0,103.0
866,0,1.0
867,1,110.0
868,0,42.0
869,0,541.0
870,0,5.0
871,0,4.0
872,1,38.0
873,0,9.0
874,0,4.0
875,0,92.0
876,1,562.0
877,0,123.0
878,0,73.0
879,1,18.0
880,1,457.0
881,1,1495.0
882,0,66.0
883,1,34.0
884,1,205.0
885,1,638.0
886,0,3126.0
887,0,19.0
888,1,263.0
889,0,97.0
890,0,23.0
891,0,2.0
892,0,930.0
893,1,224.0
894,0,286.0
895,0,91.0
896,1,2.0
897,1,151.0
898,0,205.0
899,1,552.0
900,0,346.0
901,1,13.0
902,1,264.0
903,0,3.0
904,1,3.0
905,1,254.0
906,1,5.0
907,0,235.0
908,0,10.0
909,0,5.0
910,0,97.0
911,1,213.0
912,1,489.0
913,1,199.0
914,1,438.0
915,1,26.0
916,1,81.0
917,0,2.0
918,0,417.0
919,0,234.0
920,0,199.0
921,0,274.0
922,0,4.0
923,1,160.0
924,1,5440.0
925,1,44.0
926,0,263.0
927,1,284.0
928,1,751.0
929,1,2.0
930,0,8.0
931,1,2897.0
932,1,197.0
933,1,573.0
934,1,4711.0
935,1,3.0
936,0,137.0
937,1,39.0
938,1,51.0
939,0,81.0
940,0,21.0
941,0,604.0
942,1,556.0
943,1,485.0
944,1,494.0
945,1,315.0
946,1,382.0
947,0,4.0
948,0,5.0
949,0,39.0
