,community,degree
352,0,36.0
353,2,2.0
354,4,181.0
355,4,2.0
356,2,142.0
357,0,58.0
358,0,18.0
359,2,117.0
360,0,16.0
361,2,9.0
362,0,32.0
363,4,8.0
364,0,67.0
365,3,4.0
366,3,1110.0
367,2,418.0
368,3,102.0
369,4,4.0
370,4,4.0
371,2,832.0
372,4,4053.0
373,2,251.0
374,0,345.0
375,4,26.0
376,2,63.0
377,2,2.0
378,4,161.0
379,2,494.0
380,4,97.0
381,0,4.0
382,0,7.0
383,2,487.0
384,3,18.0
385,0,252.0
386,2,250.0
387,2,24.0
388,0,175.0
389,0,122.0
390,4,1.0
391,4,2.0
392,0,49.0
393,4,5.0
394,4,108.0
395,4,43.0
396,2,4.0
397,3,192.0
398,2,54.0
399,3,34.0
400,2,1156.0
401,0,256.0
402,0,410.0
403,0,2.0
404,2,63.0
405,4,135.0
406,2,3.0
407,2,158.0
408,2,1195.0
409,0,197.0
410,3,903.0
411,4,34.0
412,4,1548.0
413,2,4.0
414,2,912.0
415,3,168.0
416,0,32.0
417,3,117.0
418,2,844.0
419,2,927.0
420,2,1080.0
421,0,116.0
422,0,875.0
423,2,1399.0
424,3,2.0
425,4,66.0
426,4,7.0
427,2,2.0
428,4,2024.0
429,0,362.0
430,2,123.0
431,0,41.0
432,0,62.0
433,0,6.0
434,4,25.0
435,0,26.0
436,0,210.0
437,0,7.0
438,4,2.0
439,4,59.0
440,4,86.0
441,0,42.0
442,2,152.0
443,4,53.0
444,0,56.0
445,2,51.0
446,2,67.0
447,3,313.0
448,4,1872.0
449,0,68.0
450,3,40.0
451,3,1719.0
452,3,1963.0
453,0,2.0
454,0,220.0
455,3,27.0
456,3,135.0
457,3,29.0
458,2,20.0
459,2,7.0
460,0,28.0
461,2,1306.0
462,2,180.0
463,4,8.0
464,0,87.0
465,4,122.0
466,0,3.0
467,3,134.0
468,2,40.0
469,3,125.0
470,0,1115.0
471,0,22.0
472,0,21.0
473,2,84.0
474,2,5.0
475,2,1351.0
476,3,1108.0
477,2,4.0
478,4,104.0
479,0,305.0
480,0,2762.0
481,0,1097.0
482,0,92.0
483,2,78.0
484,4,261.0
485,2,174.0
486,0,39.0
487,4,501.0
488,2,2.0
489,3,152.0
490,4,22.0
491,0,524.0
492,2,11.0
493,0,38.0
494,2,100.0
495,3,6.0
496,3,390.0
497,2,262.0
498,2,526.0
499,3,4.0
500,0,6.0
501,2,93.0
502,2,30.0
503,2,4.0
504,0,43.0
505,0,58.0
506,0,181.0
507,0,1336.0
508,0,691.0
509,0,99.0
510,2,2.0
511,4,35.0
512,2,134.0
513,2,14.0
514,0,96.0
515,4,50.0
516,4,3960.0
517,4,8.0
518,0,68.0
519,4,445.0
520,4,46.0
521,0,327.0
522,2,625.0
523,2,4.0
524,3,50.0
525,2,77.0
526,0,182.0
527,2,901.0
528,3,2.0
529,0,144.0
530,3,467.0
531,0,4.0
532,4,196.0
533,3,2102.0
534,0,36.0
535,2,13.0
536,4,564.0
537,4,10089.0
538,3,1178.0
539,2,148.0
540,0,192.0
541,4,2.0
542,2,102.0
543,2,160.0
544,0,280.0
545,2,453.0
546,3,2.0
547,0,103.0
548,4,1279.0
549,2,2.0
550,2,10.0
551,2,415.0
552,4,9.0
553,4,119.0
554,4,136.0
555,0,110.0
556,4,13.0
557,2,159.0
558,0,27.0
559,2,4.0
560,4,3853.0
561,2,555.0
562,0,196.0
563,4,68.0
564,2,112.0
565,2,25.0
566,3,206.0
567,0,90.0
568,3,355.0
569,2,2.0
570,0,138.0
571,3,95.0
572,2,40.0
573,0,208.0
574,0,160.0
575,0,2.0
576,3,209.0
577,3,411.0
578,0,2.0
579,3,2.0
580,2,2.0
581,0,3.0
582,0,53.0
583,0,4.0
584,0,14.0
585,4,35.0
586,3,8.0
587,4,106.0
588,3,552.0
589,3,373.0
590,4,1431.0
591,3,4.0
592,0,225.0
593,2,3181.0
594,2,56.0
595,2,97.0
596,4,6.0
597,3,435.0
598,0,582.0
599,2,289.0
600,2,199.0
601,0,32.0
602,4,57.0
603,3,2.0
604,0,2.0
605,0,3.0
606,3,3.0
607,3,3.0
608,3,296.0
609,0,31.0
610,2,4.0
611,0,170.0
612,3,588.0
613,0,2.0
614,0,639.0
615,0,403.0
616,3,1372.0
617,0,28.0
618,0,25.0
619,0,4.0
620,3,118.0
621,2,11.0
622,0,23.0
623,0,6661.0
624,3,2.0
625,0,467.0
626,0,520.0
627,3,75.0
628,2,71.0
629,0,278.0
630,2,66.0
631,0,57.0
632,0,184.0
633,2,630.0
634,0,111.0
635,0,89.0
636,0,94.0
637,0,21.0
638,2,1963.0
639,2,23.0
640,0,312.0
641,3,555.0
642,4,14.0
643,4,12.0
644,2,14.0
645,2,36.0
646,3,2.0
647,3,3.0
648,2,43.0
649,2,1125.0
650,2,88.0
651,3,388.0
652,2,25.0
653,2,282.0
654,2,698.0
655,2,136.0
656,2,2.0
657,2,50.0
658,2,98.0
659,3,357.0
660,2,8.0
661,2,186.0
662,2,240.0
663,2,2.0
664,2,74.0
665,4,303.0
666,1,2.0
667,3,122.0
668,3,57.0
669,3,174.0
670,3,110.0
671,3,4.0
672,3,281.0
673,3,85.0
674,3,749.0
675,3,893.0
676,3,872.0
677,2,702.0
678,2,2.0
679,3,2.0
680,2,2.0
681,3,610.0
682,3,47.0
683,2,6.0
684,3,1050.0
685,2,268.0
686,3,49.0
687,3,63.0
688,3,67.0
689,3,2.0
690,3,953.0
691,3,69.0
692,3,77.0
693,3,579.0
694,3,648.0
695,0,6.0
696,0,22.0
697,0,933.0
698,4,12736.0
699,0,60.0
700,4,470.0
701,4,6525.0
702,4,278.0
703,4,969.0
704,4,574.0
705,4,468.0
706,4,400.0
707,2,5.0
708,4,79.0
709,2,7.0
710,0,104.0
711,0,957.0
712,3,280.0
713,2,66.0
714,2,88.0
715,0,410.0
716,0,1.0
717,2,180.0
718,3,1.0
719,2,196.0
720,2,2.0
721,2,263.0
722,0,18.0
723,2,397.0
724,2,174.0
725,3,823.0
726,3,639.0
727,4,840.0
728,3,145.0
729,3,22.0
730,2,6.0
731,2,10.0
732,2,7569.0
733,0,6.0
734,2,5.0
735,0,2.0
736,2,194.0
737,2,2.0
738,3,13.0
739,4,131.0
740,4,127.0
741,4,112.0
742,4,135.0
743,2,18.0
744,3,4.0
745,2,195.0
746,3,11.0
747,0,103.0
748,0,23.0
749,2,117.0
750,3,51.0
751,2,6.0
752,3,412.0
753,3,1.0
754,3,2.0
755,0,296.0
756,3,8.0
757,2,957.0
758,4,22.0
759,2,144.0
760,2,750.0
761,3,309.0
762,2,2.0
763,3,82.0
764,3,3.0
765,3,772.0
766,3,1989.0
767,3,538.0
768,2,1.0
769,0,483.0
770,2,1.0
771,2,6.0
772,2,6.0
773,3,2034.0
774,2,5.0
775,0,2.0
776,4,528.0
777,0,127.0
778,0,318.0
779,4,520.0
780,0,84.0
781,2,2.0
782,2,326.0
783,2,82.0
784,4,547.0
785,4,15523.0
786,4,4403.0
787,4,155.0
788,4,179.0
789,4,14.0
790,4,1270.0
791,4,495.0
792,4,5.0
793,4,1966.0
794,0,18.0
795,2,1180.0
796,0,14768.0
797,0,265.0
798,2,57.0
799,2,39.0
800,0,64.0
801,2,71.0
802,3,2.0
803,2,903.0
804,2,86.0
805,3,193.0
806,2,47.0
807,3,86.0
808,3,156.0
809,0,29.0
810,2,155.0
811,4,97.0
812,4,332.0
813,2,2.0
814,2,2.0
815,2,3.0
816,0,1432.0
817,4,34.0
818,0,156.0
819,0,5.0
820,2,138.0
821,4,522.0
822,4,2078.0
823,4,1333.0
824,4,49.0
825,0,88.0
826,2,2.0
827,3,182.0
828,3,62.0
829,4,1695.0
830,1,10.0
831,2,140.0
832,2,1832.0
833,4,567.0
834,0,11.0
835,0,3625.0
836,0,9.0
837,0,25.0
838,2,43.0
839,2,18.0
840,0,29.0
841,2,183.0
842,0,964.0
843,2,324.0
844,2,689.0
845,0,25.0
846,0,516.0
847,2,4.0
848,2,89.0
849,0,39.0
850,0,95.0
851,2,99.0
852,2,61.0
853,4,4686.0
854,2,487.0
855,2,2.0
856,4,3691.0
857,2,877.0
858,0,156.0
859,0,138.0
860,4,379.0
861,4,4422.0
862,4,470.0
863,4,7.0
864,3,2.0
865,2,103.0
866,2,1.0
867,0,110.0
868,2,42.0
869,2,541.0
870,2,5.0
871,2,4.0
872,4,38.0
873,2,9.0
874,0,4.0
875,2,92.0
876,0,562.0
877,3,123.0
878,2,73.0
879,4,18.0
880,0,457.0
881,4,1495.0
882,2,66.0
883,0,34.0
884,0,205.0
885,0,638.0
886,2,3126.0
887,2,19.0
888,4,263.0
889,2,97.0
890,2,23.0
891,2,2.0
892,3,930.0
893,0,224.0
894,2,286.0
895,2,91.0
896,0,2.0
897,0,151.0
898,3,205.0
899,4,552.0
900,2,346.0
901,4,13.0
902,4,264.0
903,2,3.0
904,0,3.0
905,4,254.0
906,4,5.0
907,0,235.0
908,2,10.0
909,0,5.0
910,2,97.0
911,4,213.0
912,4,489.0
913,0,199.0
914,4,438.0
915,0,26.0
916,0,81.0
917,0,2.0
918,2,417.0
919,3,234.0
920,3,199.0
921,3,274.0
922,2,4.0
923,4,160.0
924,4,5440.0
925,4,44.0
926,2,263.0
927,4,284.0
928,4,751.0
929,4,2.0
930,2,8.0
931,4,2897.0
932,4,197.0
933,4,573.0
934,4,4711.0
935,4,3.0
936,2,137.0
937,4,39.0
938,0,51.0
939,3,81.0
940,2,21.0
941,2,604.0
942,4,556.0
943,4,485.0
944,4,494.0
945,4,315.0
946,4,382.0
947,2,4.0
948,2,5.0
949,3,39.0
