,port_country,x,y
102,Balikpapa_Indonesia,116.79595250542161,-1.2034172916204604
103,Baltimore_U.S.A.,-76.55822527372163,39.25923657536207
104,Baltiysk_Russia,19.923644630580334,54.637745245303435
105,Bamdar-E Pars Terminal_Iran,52.437026187390025,27.60002101099805
106,Bamdar-E Shahid Reajie_Iran,56.0634230047248,27.139600153551676
107,Bandar Abbas_Iran,56.20284225912758,27.147461245474144
108,Bandar Khomeyni_Iran,49.06732869487486,30.43707801150557
109,Bandirma_Turkey,27.957748921939423,40.35320135246602
110,Banghazi_Libya,20.047367005071468,32.11153977544465
111,Bangkok_Thailand,100.5698249279281,13.680790930805953
112,Banjarmasin_Indonesia,114.56325939318629,-3.280565407728924
113,Banjul_Gambia,-16.574145595081017,13.444473426797366
114,Banten_Indonesia,105.96799238992617,-6.018031136862532
115,Banzart_Tunisia,9.872436868327076,37.25921223089305
116,Bar_Montenegro,19.084168425829333,42.088627639385045
117,Barbor's Point_U.S.A.,-158.10378699766662,21.311144229724214
118,Barcelona_Spain,2.147381342212745,41.33978403285478
119,Bari_Italy,16.867335012816188,41.13751283768642
120,Barranquilla_Colombia,-74.78340631319179,11.000124936203674
121,Barry_United Kingdom,-3.247171145231859,51.40445632582753
122,Basseterre_Saint Kitts and Nevis,-62.708466981059665,17.28733437019956
123,Basuo_China,108.62905980414135,19.079588754859678
124,Bata_Equatorial Guinea,9.739197370493496,1.8255773507614494
125,Batangas City_Philippines,121.01819848028306,13.74206255484495
126,Baton Rouge_U.S.A.,-91.21002792789953,30.42823323563071
127,Batumi_Georgia,41.66844813333074,41.64877269919264
128,Baubau_Indonesia,122.58445033767853,-5.4860209286544075
129,Bautino_Kazakhstan,50.26053798160552,44.55753625201283
130,Bay City_U.S.A.,-83.84996371558354,43.62770437166166
131,Bayonne_France,-1.4974673407930092,43.527264688828026
132,Bayrut_Lebanon,35.52830154353617,33.9019693969725
133,Bayuquan_China,122.05781272539963,40.256313691652984
134,Beaumont_U.S.A.,-94.02578448854415,30.022238181867213
135,Bedyansk_Ukraine,36.77657874268222,46.75250431707752
136,Beihai_China,109.06861969675123,21.472420194072335
137,Beira_Mozambique,34.83979298862594,-19.81129823397653
138,Bejaia_Algeria,5.083502218063574,36.74597655662006
139,Belawan_Indonesia,98.70771195513164,3.7892496482227758
140,Belem_Brazil,-48.63700514669006,-1.4837880660456435
141,Belfast_United Kingdom,-5.892399554653343,54.622884573965486
142,Belize City_Belize,-88.20244297838427,17.481455616358698
143,Bellingham_U.S.A.,-122.50141104577084,48.75719975201011
144,Benicia_U.S.A.,-122.13215460791808,38.052674364679575
145,Benoa_Indonesia,115.35605513384192,-8.629139782324815
146,Berbera_Somalia,44.99703518263881,10.432828130551368
147,Bergen_Norway,5.207478242252789,60.40336324638338
148,Big Creek_Belize,-88.40365114914628,16.51536810231007
149,Bintulu Port_Malaysia,113.07800142164413,3.271292321839434
150,Bissau_Guinea-Bissau,-15.576191277272976,11.859983596782087
151,Bitung_Indonesia,125.17684450873317,1.4401862313378992
152,Blanglancang_Indonesia,97.06742179797921,5.230334136388026
153,Bluff Harbor_New Zealand,168.3588781632659,-46.58999695364316
154,Bohai Bay_China,117.86696066278772,38.31957810246518
155,Bonny_Nigeria,7.156572757254503,4.420663092148991
156,Bontang LNG Terminal_Indonesia,117.49254696875413,0.09070275353212047
157,Boosaaso_Somalia,49.18111829533187,11.290601406407616
158,Bordeaux_France,-0.5342400075720339,44.90198456923808
159,Boston_U.S.A.,-71.03518220755416,42.37245955396049
160,Boston_United Kingdom,-0.014293370774057679,52.96303140310388
161,Botany Bay_Australia,151.21597838980801,-33.98515709807515
162,Botas_Turkey,35.915495169536435,36.87194192091768
163,Botas Natural Gas Terminal_Turkey,27.957358536678818,40.99082531575319
164,Brades_Montserrat,-62.20515785518367,16.80337844478759
165,Brake_Germany,8.489653978667901,53.3435333722174
166,Brasil Port_Brazil,-41.019639767561856,-21.850287277538566
167,Bremen_Germany,8.785525922657646,53.089797689362406
168,Bremerhaven_Germany,8.551807336730702,53.54235775382221
169,Brevik_Norway,9.692101246213463,59.06396161911826
170,Bridgeport_U.S.A.,-73.16985517062685,41.16930995965341
171,Bridgetown_Barbados,-59.62735286476006,13.106610345786764
172,Brighton_Trinidad and Tobago,-61.62977777123068,10.247199691586276
173,Brindisi_Italy,17.98103540179853,40.63992779088254
174,Brisbane_Australia,153.14619400858203,-27.406572715273086
175,Brofjorden_Sweden,11.426020564467334,58.348362871902495
176,Broome_Australia,122.20681241816035,-18.000418183717404
177,Brownsville_U.S.A.,-97.38131985656962,25.95841202043533
178,Bruges_Belgium,3.2133634894763943,51.24521275592365
179,Brunsbuttel Elbahafen_Germany,9.185418525437134,53.90381407387462
180,Brunswick_U.S.A.,-81.51429277158499,31.134911805221375
181,Buchanan_Liberia,-10.044199647280132,5.865751937288845
182,Buco_Philippines,124.75273721573049,8.51719399803564
183,Buenaventura_Colombia,-77.06581334480259,3.894764636138905
184,Buenos Aires_Argentina,-58.35465312307167,-34.61624440273135
185,Buffington_U.S.A.,-87.41013212216946,41.64109291251145
186,Buka_Papua New Guinea,154.6717335113217,-5.4322042375680875
187,Bukhta Vanino_Russia,140.30426821240962,49.09101663731453
188,Bukhta nagayeva (Nagadan)_Russia,150.72655458896077,59.56369959080027
189,Bullen Baai_Curacao,-69.02099646017106,12.189278984160348
190,Bunbury_Australia,115.66435570624151,-33.32219749480332
191,Bur Safago_Egypt,33.94198428323136,26.72403920467992
192,Bur Said (Port Said)_Egypt,32.308172322574926,31.248980131527166
193,Burgas_Bulgaria,27.48799116814504,42.466666091772694
194,Burnie_Australia,145.9106441751981,-41.0533781567674
195,Burns Harbor_U.S.A.,-87.14109301133588,41.63258680299059
196,Bushehr_Iran,50.834556919241244,28.991392737216668
197,Butinge Oil Terminal_Lithuania,21.10657062804578,56.05982752760945
198,Butuan City_Philippines,125.50937217739533,9.276217873209772
199,Cabanas_Cuba,-83.9675702505027,22.672316867457056
200,Cabedelo_Brazil,-34.8395259837327,-6.969464396047005
201,Cadiz_Spain,-6.264049633056291,36.520248917508596
202,Cagatan De Oro_Philippines,124.70503356218092,8.488109913208437
203,Cagliari_Italy,9.083870555905952,39.23065295858374
204,Cairns_Australia,145.7732437762575,-16.941170552646756
205,Calabar_Nigeria,8.325287063218637,5.0065214031814405
206,Calais_France,1.8759578106355175,50.96801745657225
207,Calcutta_India,88.29712005199066,22.537849319086714
208,Caleta Patillos_Chile,-70.19485344906076,-20.781915376266596
209,Calumet Harbor_U.S.A.,-87.55537218104462,41.679288080971006
210,Campana_Argentina,-58.94992598265544,-34.15904717417991
211,Canaport (St. John)_Canada,-65.98520299326059,45.21363089312534
212,Canaveral Harbor_U.S.A.,-80.6161024350297,28.41080309566609
213,Cang Doosan Vina_Vietnam,108.80147888744791,15.40450592768543
214,Cap Haitien_Haiti,-72.19569269242677,19.759548102699718
215,Cape Town_South Africa,18.448666110456454,-33.91583534209927
216,Caracasbaai_Curacao,-68.86188648235863,12.072598442709438
217,Cardiff_United Kingdom,-3.1548113451078716,51.46442499135054
218,Cartagena_Colombia,-75.51701302309047,10.335970436969744
219,Cartagena_Spain,-0.9459564558864795,37.576610271448054
220,Casablanca_Morocco,-7.579033100515304,33.6066865241885
221,Castries_Saint Lucia,-61.00842029552925,13.995850553311971
222,Catania_Italy,15.092417905181877,37.494646289849165
223,Cayo Moa Grande_Cuba,-74.90891771090514,20.652484082378145
224,Cebu_Philippines,123.93821838232437,10.314095833037655
225,Chaguaramas_Trinidad and Tobago,-61.64031992335243,10.680684793028014
226,Chan Bahar_Iran,60.61113562206873,25.296302259513336
227,Changshu_China,120.96607736726082,31.75767913970025
228,Changzhou_China,120.00006278614973,31.975338450180967
229,Chaozhou_China,117.10908362477804,23.568240699753247
230,Charco Azul_Panama,-82.8782103611617,8.206551437126809
231,Charleston_U.S.A.,-79.92146236094116,32.898218420452174
232,Charlestown_Saint Kitts and Nevis,-62.62299488033464,17.10980391494159
233,Charlotte Amalie_U.S. Virgin Islands,-64.9376450401164,18.333784037774123
234,Chatnam Docks_United Kingdom,0.546896117252981,51.400974458396085
235,Chennai (Madras)_India,80.29233770583772,13.101108651575506
236,Cherry Point_Canada,-122.71562490268778,48.854729141287024
237,Chester_U.S.A.,-75.34091969471264,39.85290360002962
238,Chi-Lung_Taiwan,121.75190743270741,25.146922631328657
239,Chiba Ko_Japan,140.05021044358605,35.52506357099509
240,Chiriqui Grande_Panama,-82.1209927558274,8.954231224577107
241,Chittagong_Bangladesh,91.82003150756951,22.282584334282742
242,Chiwan_China,110.0339060972185,19.96370682752337
243,Christiansted_U.S. Virgin Islands,-64.6983707068781,17.746928297908
244,Cienfuegos_Cuba,-80.49423546093823,22.17271337953864
245,Cilacap_Indonesia,109.05115436852766,-7.707132402652617
246,Cirebon_Indonesia,108.59315215525962,-6.738128952668733
247,Civitavecchia_Italy,11.779617694154776,42.10231418522503
248,Clarkson_Canada,-79.61749047924192,43.49754977272988
249,Cleveland_U.S.A.,-81.67557689278215,41.47424496222591
250,Clifton_Saint Vincent and the Grenadines,-61.4169126704896,12.59685730511931
251,Clifton Pier_Bahamas,-77.54462396530776,25.005149283631273
252,Coatzacoalcos_Mexico,-94.4005152539041,18.121688880484307
253,Coles Bay Oil Terminal_Sint Maarten,-63.08061897722931,18.024250291172375
254,Colombo_Sri Lanka,79.83999428435042,6.9507462098069785
255,Colonia_Micronesia,138.12505000030373,9.51536734382592
256,Come By Chance Harbor_Canada,-54.00134169161896,47.787903912235286
257,Comodoro Rivadavia_Argentina,-67.44896237518802,-45.83285881102564
258,Conakry_Guinea,-13.715076122866648,9.513913199662538
259,Conchan Oil Terminal_Peru,-76.92693946829098,-12.248818774147034
260,Constanta_Romania,28.648711676889082,44.12966725456793
261,Corinto_Nicaragua,-87.16904753350576,12.481025748452184
262,Cork_Ireland,-8.354061047495522,51.87467728739845
263,Coronei_Chile,-73.16183152389009,-37.026212345658685
264,Corpus Christi_U.S.A.,-97.36477745915629,27.84386529003714
265,Cotonou_Benin,2.422824167039307,6.345736200470903
266,Covenas Offshore Term._Colombia,-75.69854017746982,9.404279347416916
267,Cueta_Spain,-5.315908343212783,35.8954768592637
268,Cuxhaven_Germany,8.720975046870516,53.85235351539411
269,Da Nang_Vietnam,108.22932302537963,16.114930505504987
270,Daesan Hang_South Korea,126.41497110565227,37.018550007384064
271,Dahej_India,72.55520614823578,21.71080178956413
272,Dakar_Senegal,-17.426018746450264,14.683490416096607
273,Dalian_China,121.76181286431384,38.98681999583581
274,Damietta_Egypt,31.759384083409635,31.462139210301544
275,Damman_Saudi Arabia,50.19359209102659,26.475939871280687
276,Dampier_Australia,116.73504778858995,-20.630429703735555
277,Dandong_China,124.1459037052229,39.80346881132385
278,Dar Es Salaam_Tanzania,39.29591462491407,-6.843267100285127
279,Daru_Papua New Guinea,143.20949355027662,-9.065973060660655
280,Darwin_Australia,130.89704688739153,-12.49604546886004
281,Davao_Philippines,125.66246411779969,7.196231567459083
282,Davisville Depot_U.S.A.,-71.41940392562124,41.60753527694464
283,De Kastri_Russia,140.77825482212248,51.468772825310964
284,Degrad Des Cannes_French Guiana,-52.275321082250294,4.857099786750236
285,Delfzijl_Netherlands,6.9637305920885195,53.31554724370935
286,Delta Terminal_Turkey,36.15068630022853,36.86066460277438
287,Derince Burnu_Turkey,29.78284497770941,40.75854289660498
288,Devonport_Australia,146.3658698454147,-41.18267641526178
289,Dhaka_Bangladesh,90.44867582620697,23.662299001855477
290,Dhamara Port_India,86.95898707690651,20.827998294515318
291,Dhekelia_Cyprus,33.313429968253345,34.723079829805535
292,Dili_Timor-Leste,125.56115592837791,-8.548619820097068
293,Djen-Djen_Algeria,5.886657020940555,36.82053491911558
294,Djibouti_Djibouti,43.105969041399334,11.59813545728309
295,Djupivogur_Iceland,-14.287090518152239,64.6606103457743
296,Djupviken_Norway,11.301853034889602,63.75198874147132
297,Donggala_Indonesia,119.82544331351257,-0.7482922848785305
298,Dos Bocas Terminal_Mexico,-93.18372468431315,18.43201350312354
299,Douala_Cameroon,9.682844935465257,4.052306861401107
300,Dover_Australia,147.02645019750796,-43.34182537820393
301,Dover Harbor_United Kingdom,1.3249885700436816,51.12063399164693
302,Drammen_Norway,10.241562603677528,59.737336433825384
303,Drogheda_Ireland,-6.339261670029629,53.71699679190025
304,Duba_Saudi Arabia,35.546450112529165,27.559941845180564
305,Duba Bulk Plant Tanker Terminal_Saudi Arabia,35.73490644018537,27.327596200915554
306,Dubayy_United Arab Emirates,55.29384236896656,25.275357296530736
307,Dublin_Ireland,-6.204857846451864,53.346294811692246
308,Dudinka_Russia,86.17785469742357,69.40332242358537
309,Dumai_Indonesia,101.4150015541598,1.7205919904235452
310,Dunkerque Port Ouest_France,2.2650983767215314,51.019137246316454
311,Durban_South Africa,31.023232640904553,-29.88175281795731
312,Durres_Albania,19.443232335422504,41.34278886268313
313,Dzaoudzi_Mayotte,45.280102415818654,-12.766923183913956
314,EL Segundo_U.S.A.,-118.40231750412632,33.91574990898942
315,East London_South Africa,27.901085616058573,-33.02828718687949
316,Eemshaven_Netherlands,6.840573749622845,53.44022780828543
317,El Grao_Spain,0.008584438607215377,39.95984444857279
318,El Guamache_Venezuela,-64.02939499914646,10.877254354420906
319,El Jorf Lasfar_Morocco,-8.60894932937854,33.11413462324195
320,El Palito_Venezuela,-68.1361758087958,10.483783080855767
321,El-Adabiya_Egypt,32.463177377122264,29.90334699814889
322,Elevsis_Greece,23.533906215396012,38.04251273739594
323,Emden_Germany,7.1835765824405975,53.34618554834434
324,Empire_U.S.A.,-124.25923572595303,43.42712249198471
325,Ende_Indonesia,121.65353531462266,-8.850383156457434
326,Ensenada_Mexico,-116.62433496509038,31.849875933153523
327,Eregli_Turkey,31.416529501939042,41.264690784862886
328,Esbjerg_Denmark,8.466451740006178,55.464498404350934
329,Eskifjordhur_Iceland,-14.078625653668324,65.04734158811264
330,Esmeraldas_Ecuador,-79.65071532206305,0.9904544753830374
331,Esperance_Australia,121.90068415151876,-33.872087932278454
332,Europa Point_Gibraltar,-5.359618733718784,36.136966657122066
333,Everett_U.S.A.,-122.2237246988315,47.977053989064366
334,Ez Zueitina_Libya,20.083112933285182,30.89542915673118
335,Falkenberg_Sweden,12.466670780021643,56.89906644628713
336,Falmouth_Jamaica,-77.64899312226112,18.493444819294808
337,Falmouth Harbour_United Kingdom,-5.054106351356307,50.15298893507866
338,Famagusta_Turkey,33.967493279699156,35.23012570598
339,Fang-Cheng_China,108.37023099466673,21.61998538831846
340,Faradofay_Madagascar,46.963779013702755,-25.066765429158135
341,Fare_French Polynesia,-151.0343350194501,-16.71469840875159
342,Fawley Marine Terminal_United Kingdom,-1.3526716507163834,50.84176863334788
343,Felixstow_United Kingdom,1.289008126080907,51.952926917634066
344,Ferrol_Spain,-8.24621221548524,43.47368053610158
345,Figueira Da Foz_Portugal,-8.846574644922146,40.147274005944965
346,Finnart Oil Terminal_United Kingdom,-4.83384785863959,56.11382553929753
347,Finnsnes_Norway,18.080963856765,69.22176981084895
348,Flekkefjorden_Norway,6.889566606771076,58.276385705116176
349,Floro_Norway,5.050497948689998,61.60169561669036
350,Fort De France_Martinique,-61.04662992244061,14.602491901216629
351,Fos_France,4.886551354089155,43.43926590015149
352,Founchon_U.S.A.,-90.20508733105365,29.130313732171757
353,Foynes_Ireland,-9.075064181081693,52.618667134788396
354,Fredericia_Denmark,9.747595040191817,55.55739129854707
355,Frederikshavn_Denmark,10.545740150560743,57.438501086329325
356,Fredrikstad_Norway,10.95755315387308,59.186659578075
357,Freeport_Bahamas,-78.76241555382548,26.52448078920058
358,Freeport_U.S.A.,-95.32657495267236,28.94389246638628
359,Freeriksvaerk_Denmark,12.012807592808848,55.962761960984054
360,Freetown_Sierra Leone,-13.201865080168686,8.486449291934766
361,Fremantle_Australia,115.77230353320263,-32.14292493232356
362,Fujayrah Harbor_United Arab Emirates,56.36059209923378,25.207215811735917
363,Fukui Ko_Japan,136.1153527310234,36.18563639446491
364,Fukuyama_Japan,133.44032683316013,34.46267457236883
365,Funabashi_Japan,139.96847786220405,35.67386779039005
366,Funafuti Atoll_Tuvalu,179.19530443756568,-8.50272105795818
367,Funchal_Portugal,-16.73231158545827,32.74148700653659
368,Furku_Finland,22.18772453085351,60.44502986683008
369,Fushiki-Toyama_Japan,137.13893501869248,36.77082695352696
370,Fuzhou_China,119.49392028720891,25.79837922879621
371,Gabes_Tunisia,10.088863513445956,33.91896672225132
372,Galeota Point Terminal_Trinidad and Tobago,-61.002096162579484,10.13808297937589
373,Galveston_U.S.A.,-94.8040113208835,29.310101607117126
374,Galway_Ireland,-9.044154516605978,53.269714466809674
375,Gaogang_China,119.80267378945658,32.31491827633843
376,Garlston_United Kingdom,-2.8989495873418436,53.29460736405625
377,Gary_U.S.A.,-87.3405878657203,41.62024476289262
378,Gavan Vysotsk_Russia,28.563640874778944,60.605172028018394
379,Gavle_Sweden,17.245586375288745,60.68752231499603
380,Gdansk_Poland,18.696713491153087,54.375537138995206
381,Gdynia_Poland,18.52401235216365,54.53536186533898
382,Gebig_Brazil,-44.23504437176918,-23.05693134305684
383,Geelong_Australia,144.36484090346184,-38.09500702541215
384,Gela_Italy,14.28094308928735,37.05167151205082
385,Gemlik_Turkey,29.103520252764486,40.41251772179447
386,General Santos_Philippines,125.14843612578542,6.062492720871642
387,Genova_Italy,8.853103997784679,44.414053254580956
388,Georgetown_Bahamas,-75.76789183060212,23.506733513857505
389,Georgetown_Cayman Islands,-81.38381020281169,19.29629063146726
390,Georgetown_Guyana,-58.169471955418345,6.798599521959958
391,Geraldton_Australia,114.59421547584203,-28.776051155707957
392,Ghazaquet_Algeria,-1.862520528655874,35.102209949009264
393,Ghent_Belgium,3.765769382125089,51.13053237991329
394,Gijon_Spain,-5.694606874739111,43.559854852422724
395,Gioia Tauro_Italy,15.91360506312107,38.46303402178856
396,Gisborne_New Zealand,178.02786530773696,-38.67593530129398
397,Gizo Harbor_Solomon Islands,156.8422135099115,-8.103092926495288
398,Gladstone_Australia,151.21576003543896,-23.819823920193354
399,Glasgow_United Kingdom,-4.371382991425104,55.88017638449718
400,Glomfjord_Norway,13.93688626853775,66.81001204434595
401,Golcuk Burnu_Turkey,29.867604505158585,40.71895591548459
402,Golfito_Costa Rica,-83.16706318316119,8.63700752280581
403,Gomen_New Caledonia,164.40430209891642,-20.75975164715002
404,Goole_United Kingdom,-0.8849444857894483,53.70023944247273
405,Goose Bay_Canada,-60.39998959413447,53.34291435831589
406,Gorgon LNG_Australia,115.4605061847014,-20.793013660887503
407,Gorontalo_Indonesia,123.06504946665946,0.5049650382631359
408,Goteborg_Sweden,11.898473270151493,57.70709576975334
409,Goto Oil Terminal_Bonaire,-68.38355943254608,12.222782093436525
410,Gourd Shanzui_China,121.29747793664026,39.53867177305415
411,Gove_Australia,136.71571659981433,-12.197440346163372
412,Grand Haven_U.S.A.,-86.21352485441831,43.05255458184425
413,Grand Isle_U.S.A.,-89.96637379771975,29.255104745051103
414,Grand Turk_Turks and Caicos Islands,-71.14781938789915,21.435204725366003
415,Grangemouth_United Kingdom,-3.6890419158361203,56.02141771485328
416,Gravesend_United Kingdom,0.35213838320823687,51.450214100796195
417,Great Yarmouth_United Kingdom,1.732184112423314,52.58874495346566
418,Green Bay_U.S.A.,-88.0211280085019,44.5223044600544
419,Grenaa Havn_Denmark,10.927351922750919,56.41615467077533
420,Gresik_Indonesia,112.644754915631,-7.141779012116805
421,Grimsby_United Kingdom,-0.0768729045801297,53.57754169000443
422,Guaiba Island Terminal_Brazil,-43.785468520762564,-22.915815304617254
423,Guangdong Yangjiang Port_China,111.84095891963987,21.696157806335968
424,Guangxi Beibu Gulf Port_China,109.54577331897656,21.52009451880088
425,Guangzhou_China,113.43695469673709,23.03927529528321
426,Guayaquil_Ecuador,-79.92322008615352,-2.2574647341706204
427,Guaymas_Mexico,-110.8674312204085,27.923347334111632
428,Gulfport_U.S.A.,-89.0928986516985,30.355669657266926
429,Gulluk_Turkey,27.606059743146727,37.253745951297766
430,Gustavia_Saint-Barthelemy,-62.852662678429354,17.902996213340842
431,Gwadar_Pakistan,62.33852779859878,25.108960751794747
432,Gwangyang Hang_South Korea,127.71310719324005,34.8748047559634
433,Hachinohe Ko_Japan,141.51085870900172,40.54548556842416
434,Hai Phong_Vietnam,106.73112908296956,20.849818692621614
435,Haifa_Israel,35.033892721027605,32.81168055810069
436,Haifeng power_China,115.04386570109699,22.753402487546744
437,Haikou_China,110.28059203879039,20.032329743037312
438,Haimen_China,121.55687343615541,28.829060355518916
439,Hakata_Japan,130.39151575681774,33.633269208342824
440,Hakodate Ko_Japan,140.68885507100228,41.802168224687364
441,Halden_Norway,11.37543841053945,59.11486797233733
442,Haldia Port_India,88.1040333567484,22.058095913243562
443,Halifax_Canada,-63.56883560682158,44.66245269544055
444,Halmstad_Sweden,12.866198476175148,56.656334656721455
445,Hamada Ko_Japan,132.05153522534945,34.87935438348828
446,Hamburg_Germany,9.959133856687705,53.51988363235439
447,Hamilton_Canada,-79.81550625426152,43.278306045459885
448,Hamina_Finland,27.162891983440275,60.53357892267356
449,Hammerfest_Norway,23.632692524297585,70.6613637986653
450,Hanko_Finland,22.930584669920826,59.81967502933521
451,Hankow_China,114.45731666524158,30.597892045390704
452,Hannan Ko_Japan,135.34561279418912,34.45512540486575
